#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment" name="distribution">
#            <parameter id="kappa.s:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment" kappa="@kappa.s:alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
7950000	-6533.971279686729	-6528.714858178787	-5.256421507942084	-6528.714858178787	1.288935760559441	1.2116299407661824	0.25302635184155275	0.2575414125725603	0.23508849158328263	0.25434374400260584	0.06768547245465081	0.9491478610706074	0.004841255146402629	0.07073311179233978	-4.797111896549797	2.141930374900693	0.08880569869184439
7951000	-6530.035692810322	-6524.927458261509	-5.108234548812612	-6524.927458261509	1.0254424398922721	1.2116299407661824	0.25302635184155275	0.2575414125725603	0.23508849158328263	0.25434374400260584	0.1353207131231739	0.9922092781522878	0.005925756833135015	0.0792915530771214	-4.152868881151811	2.28256739358514	0.2655529513211431
7952000	-6528.311118759807	-6524.445851408711	-3.865267351096069	-6524.445851408711	0.8106538338086874	1.2116299407661824	0.25302635184155275	0.2575414125725603	0.23508849158328263	0.25434374400260584	0.2265404024847469	1.1386446800557275	0.07083732323276135	0.26070376518812244	-2.4338112280709616	1.3050691094340445	0.03761982481887111
7953000	-6531.278472802886	-6526.326609655303	-4.951863147583312	-6526.326609655303	0.7883635213477469	1.2116299407661824	0.25302635184155275	0.2575414125725603	0.23508849158328263	0.25434374400260584	0.3384477544853153	1.0642884844393041	0.14207905058670559	0.37663351950470864	-3.042553196158723	0.4596040845493832	0.7370405100696747
7954000	-6527.711082555193	-6523.794624540845	-3.9164580143482857	-6523.794624540845	1.0503459075625128	1.039730027465311	0.26568748908767986	0.2575414125725603	0.23508849158328263	0.2416826067564787	0.06176487245869601	0.994790330430192	0.0024031228765938883	0.049947791840862184	-3.581183512464626	0.8008758336642277	0.7081751046207833
7955000	-6527.438150571166	-6524.472802775897	-2.965347795268616	-6524.472802775897	0.9621967779110759	1.039730027465311	0.26568748908767986	0.2575414125725603	0.23508849158328263	0.2416826067564787	0.011494503768038388	1.0006166817114788	1.1081860926091213E-4	0.010500361135407732	-3.5358524339597897	2.126384445100334	0.2748617053837453
7956000	-6528.425481926795	-6525.379521611666	-3.0459603151290673	-6525.379521611666	0.9927023149167964	1.039730027465311	0.26568748908767986	0.2575414125725603	0.23508849158328263	0.2416826067564787	0.04290028900947354	1.0147407535158943	0.0015051061113668812	0.0387559651679551	-2.927878120431804	1.7845883774374323	0.1925138838507618
7957000	-6529.344839659752	-6524.74832572812	-4.5965139316326695	-6524.74832572812	1.1919512494776634	1.039730027465311	0.26568748908767986	0.2575414125725603	0.23508849158328263	0.2416826067564787	0.11823465156151547	0.9657986767323152	0.007721930444142554	0.09154879292643595	-3.8144195839668535	0.7068542827860277	0.6027074296306184
7958000	-6526.836335522227	-6523.201070483514	-3.6352650387130447	-6523.201070483514	0.9165022317680765	1.039730027465311	0.26568748908767986	0.2575414125725603	0.24558232379909378	0.23118877454066755	0.1272958848480576	1.0422733857576265	0.010892097771027022	0.10374717687536869	-2.795446676842939	1.7885661622353373	0.012246226308944848
7959000	-6531.867102503662	-6527.611168223673	-4.255934279988463	-6527.611168223673	1.0156672206260147	1.039730027465311	0.26568748908767986	0.2575414125725603	0.24558232379909378	0.23118877454066755	0.11125342050432696	0.9822946820458262	0.009768969757494429	0.09640596817120202	-3.520140391568839	2.094968828414581	0.24917547827662717
7960000	-6526.7569232825	-6522.272937545296	-4.483985737203503	-6522.272937545296	0.8849126190685062	1.039730027465311	0.26568748908767986	0.2575414125725603	0.24558232379909378	0.23118877454066755	0.21524499148173026	1.0259213562983516	0.030051044223959402	0.17486984564542413	-3.172042880373469	2.2401258947901703	0.12362757929687337
7961000	-6528.7956006632385	-6523.143042206193	-5.65255845704583	-6523.143042206193	1.1104978143571225	1.1763959427269548	0.26568748908767986	0.24200252880111522	0.24558232379909378	0.24672765831211263	0.1413672967564806	0.9312954213152517	0.022426363364329984	0.15681339826891627	-4.675205010519985	2.572636890282169	0.04978093093536404
7962000	-6526.603949975913	-6523.7997923612365	-2.8041576146758223	-6523.7997923612365	0.9096210236350432	1.1763959427269548	0.2633273915673042	0.24200252880111522	0.24558232379909378	0.24908775583248827	0.03760779025666181	1.0320942865232279	0.0019017011111719618	0.04289524537196077	-2.708135801820614	0.9757978073733984	0.47914768028826094
7963000	-6533.589073751189	-6529.8055168888195	-3.7835568623693403	-6529.8055168888195	0.9056080678928902	1.1763959427269548	0.2633273915673042	0.23004270000703753	0.2575421525931715	0.24908775583248827	0.06354193760288951	1.0080517032279477	0.005626508759746169	0.07360847159547607	-3.378152142099305	0.2769293277724925	0.8734281590207408
7964000	-6531.945741295763	-6526.078641052156	-5.867100243606972	-6526.078641052156	1.0552840098090577	1.1763959427269548	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.032096516074887546	1.0031307886449385	9.864675382919032E-4	0.031560717138901066	-5.858466327261758	0.28937292141054166	0.34425224838890794
7965000	-6528.071740244798	-6524.914598785381	-3.1571414594175202	-6524.914598785381	0.9826945661286435	0.7848850039598226	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.05178455454974625	0.9743160202695931	0.002925639658831374	0.05436196900518838	-3.0120784767624174	1.5494114719480878	0.22095832498685844
7966000	-6530.20490643504	-6526.0667703695735	-4.138136065467045	-6526.0667703695735	0.9384849899216686	0.7848850039598226	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.278757449610142	1.111718515615386	0.040489348652354366	0.1931283456064271	-2.6237792638266226	1.4062167187477044	0.2964970739044726
7967000	-6526.880592058107	-6522.967150524947	-3.9134415331604195	-6522.967150524947	0.9699218561052598	1.106439441712542	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.016825012221040322	1.008671778023512	2.29402012689033E-4	0.015105877115451105	-4.269401935286673	0.5782602411078853	0.14779903657230517
7968000	-6530.322766945761	-6526.2169974560975	-4.105769489663812	-6526.2169974560975	1.0109696056154482	1.106439441712542	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.010172369631592166	1.003597233184458	1.0457790819841144E-4	0.010223374300912432	-4.710819075015881	2.4149438098771734	0.36602440996992447
7969000	-6533.7463501618595	-6529.615951597649	-4.1303985642108225	-6529.615951597649	0.9044351645199181	1.106439441712542	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.13498319149781246	1.01675771074714	0.024927928782576894	0.15566644072609265	-3.2182799695931514	0.8473576607879891	0.5417826341800711
7970000	-6528.346743662528	-6525.419793615099	-2.9269500474295924	-6525.419793615099	0.9376990108572011	1.106439441712542	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.030041249897973268	0.9838184640734203	8.848019518481507E-4	0.029844690431355	-2.9814078048034856	0.9139080968073531	0.5665201237543624
7971000	-6529.574230566951	-6525.659715848104	-3.9145147188469482	-6525.659715848104	0.9894508380568521	1.106439441712542	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.0819584298291257	1.0060123066865236	0.004962804017804283	0.0712941502054942	-3.3709518478574463	0.45258597585097504	0.6878378849286867
7972000	-6528.053534205089	-6525.907016919587	-2.1465172855021164	-6525.907016919587	0.9763726740429929	0.8277091637694584	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.009375157451133272	1.0012941792857664	1.1785369501404948E-4	0.010881837954007456	-2.88754686648919	1.434095964565299	0.1649256857262626
7973000	-6527.007420994831	-6523.0208236677645	-3.986597327066584	-6523.0208236677645	1.052022308619141	0.8277091637694584	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.10522635711774928	0.9992109980315808	0.012607517843656796	0.10838405686040307	-3.363371409254002	1.5522306754841257	0.4803615896361234
7974000	-6530.444522737767	-6524.145213249442	-6.29930948832478	-6524.145213249442	1.2268242297154979	0.8277091637694584	0.2633273915673042	0.24166328650296826	0.2575421525931715	0.23746716933655754	0.2568994032191683	0.9461358658350738	0.03224101668541192	0.1963382720017481	-4.867990162480895	2.0021979916227517	0.38220672741178086
7975000	-6530.640561355181	-6526.639164843677	-4.001396511504157	-6526.639164843677	1.1614003688318382	0.8537771364892386	0.24900698677961058	0.2559836912906619	0.2575421525931715	0.23746716933655754	0.10205588299637071	0.9685440030708564	0.00997547193089508	0.10161395255840398	-3.3928395132769436	1.3382270822455464	0.2807048164894343
7976000	-6527.492776565863	-6524.00984405541	-3.4829325104529314	-6524.00984405541	0.9099663292961211	0.8537771364892386	0.24900698677961058	0.2559836912906619	0.2575421525931715	0.23746716933655754	0.06046922319141372	1.0217394167956895	0.002083627997940638	0.045202374113072014	-3.2242365380880287	2.3760500616681615	0.1271045242300159
7977000	-6528.202016098939	-6524.788932093827	-3.4130840051124114	-6524.788932093827	0.8668508922199415	0.8537771364892386	0.24900698677961058	0.2559836912906619	0.2575421525931715	0.23746716933655754	0.08532740313723312	1.0204593581781287	0.011124050962279225	0.10815822466895006	-2.9307533591153865	0.6816489820067797	0.5735271122504523
7978000	-6526.407901019781	-6521.931279859003	-4.476621160778099	-6521.931279859003	1.014066181736336	0.8537771364892386	0.24900698677961058	0.2559836912906619	0.2575421525931715	0.23746716933655754	0.09181427657849772	0.9908269438926255	0.008426378481697068	0.0953707034836895	-3.943570228636316	1.1270225183022304	0.7113784290796927
7979000	-6527.3330517263275	-6524.230635266617	-3.102416459710588	-6524.230635266617	0.9894922183688378	0.8537771364892386	0.24900698677961058	0.2559836912906619	0.2575421525931715	0.23746716933655754	0.03800317598746357	0.9606995921989632	8.465619817337345E-4	0.03003816874420018	-3.11638711976539	1.1951848015133848	0.36337807108661524
7980000	-6526.873420920711	-6524.09091833041	-2.78250259030155	-6524.09091833041	0.9559956106948015	0.8537771364892386	0.24900698677961058	0.2559836912906619	0.2575421525931715	0.23746716933655754	0.0033789850676774176	1.0021069140573702	1.5957949828884476E-5	0.003996923655535664	-4.001347664394322	1.5132243849244362	0.6476864960007793
7981000	-6527.523059261588	-6524.01705328075	-3.506005980838721	-6524.01705328075	1.1444077600229374	0.8537771364892386	0.24900698677961058	0.2559836912906619	0.2575421525931715	0.23746716933655754	0.03816829198573325	1.0001764600847765	0.001079678233572443	0.0331383428206692	-3.5175482763856416	0.6549342787148049	0.6740780811013259
7982000	-6528.235123073724	-6524.682606703926	-3.552516369798579	-6524.682606703926	0.950050328607203	0.9970878408462351	0.24900698677961058	0.2533867745606249	0.26013906932320846	0.23746716933655754	0.06626316415349585	1.010969702195632	0.0018706816120914757	0.043318251277399626	-3.1886562564406855	0.792523672179581	0.32108847447330313
7983000	-6526.519010883093	-6523.497757519413	-3.021253363679845	-6523.497757519413	1.0130939910263497	0.9970878408462351	0.24900698677961058	0.2533867745606249	0.26013906932320846	0.23746716933655754	0.022204285337089083	1.001489585377097	5.946477152915307E-4	0.02413119389915589	-3.2761386390023874	0.43334419104799776	0.8336673832220134
7984000	-6524.717410150933	-6523.030154099602	-1.6872560513304813	-6523.030154099602	1.0072440979860986	0.9970878408462351	0.24900698677961058	0.2533867745606249	0.26013906932320846	0.23746716933655754	9.96094418666855E-4	0.9999206330309669	1.0295964386962317E-6	0.0010145436773020594	-3.426847692471432	0.4975368789676885	0.8336673832220134
7985000	-6526.538144230379	-6523.311101617347	-3.2270426130321455	-6523.311101617347	0.9582942648812925	0.9970878408462351	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.009780433238123366	0.994259549198894	1.245064173826057E-4	0.011198395097074744	-3.891942238270909	1.773261126798042	0.4826464515048947
7986000	-6528.79473218403	-6525.200150174028	-3.5945820100023957	-6525.200150174028	1.009933264915961	0.9970878408462351	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.06114379342136317	1.0000789511638393	0.004390807576391388	0.064963475682055	-3.2811457255663448	0.9353422867171559	0.24714079420213875
7987000	-6533.31270075079	-6526.915789809382	-6.396910941408548	-6526.915789809382	0.9797656289520575	0.9970878408462351	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.07008742253215385	0.9582655122170897	0.003305514480698111	0.05874075733023703	-5.997204380238817	2.2867829058514766	0.6492055266738201
7988000	-6528.198690268787	-6524.677989945903	-3.5207003228837417	-6524.677989945903	0.8961224551998824	0.9970878408462351	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.01164546747831804	1.0033602712125538	6.779173910191167E-5	0.008202273931275542	-4.100361265811396	1.6026221011681547	0.6890723973538997
7989000	-6527.290424834864	-6523.1101458940175	-4.180278940846623	-6523.1101458940175	1.0693354837866784	0.9970878408462351	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.04049263005247575	0.9931132748442636	5.129593692636613E-4	0.022531010274187777	-4.1106521454413425	1.1798451262505307	0.6890723973538997
7990000	-6530.412726222482	-6525.577211318347	-4.835514904134994	-6525.577211318347	1.123478392291733	0.9970878408462351	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.1370481173474236	1.002409125959869	0.017450728878457843	0.13021166531729886	-3.951733615494124	2.1673540897754418	0.2212377543542926
7991000	-6530.048288584457	-6526.388761056429	-3.6595275280277715	-6526.388761056429	0.9194084480385356	1.0079546041211418	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.16704082088196298	1.1352576891842427	0.01507280460850889	0.11273951221959297	-2.602175164599864	0.9480164188056878	0.6640978120377077
7992000	-6527.28026251654	-6523.896538269455	-3.3837242470847317	-6523.896538269455	1.0702327212350788	1.0079546041211418	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.05878542786045635	1.0032030461599901	0.002861723742233365	0.05367109588342712	-3.0906532494532453	1.3281311169458814	0.03397105697484222
7993000	-6527.033970125646	-6524.38448522045	-2.649484905195614	-6524.38448522045	0.9867892773173387	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.010678956874080499	0.9980064506957051	6.563847480269108E-5	0.00810832287397291	-3.2298388902759694	0.7221088425964329	0.6624670996446467
7994000	-6529.119417317456	-6526.019244519877	-3.100172797578881	-6526.019244519877	0.990214963714086	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.026612812776106866	1.0033045113669028	4.070246320398413E-4	0.02012709604233082	-3.218404841148208	0.39555093804563124	0.7511925858201169
7995000	-6526.904243456019	-6523.461393913141	-3.44284954287696	-6523.461393913141	1.0252124158384297	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.017607206796961435	0.9995567411526128	1.779594919536392E-4	0.013356446102009818	-3.77484674244172	1.2044691238896037	0.6699144314725345
7996000	-6529.0766132835715	-6524.105420558625	-4.971192724946077	-6524.105420558625	0.9419390366629646	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.00979793116183206	1.0031253935330755	1.2851535194930927E-4	0.011308820276921143	-5.593495899689979	3.3085535506710384	0.2743953633442734
7997000	-6529.828302919153	-6526.4272131376	-3.401089781552983	-6526.4272131376	0.9709181393220556	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.04290541518144141	0.9806271346253569	0.0014910647260260837	0.03841059828925059	-3.256770402418855	1.8082724681412203	0.20241079931099057
7998000	-6528.656348877321	-6524.813696973034	-3.842651904286637	-6524.813696973034	1.071483588339971	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.07364934010137349	0.9930826969935804	0.005429614945672613	0.07378203421200043	-3.3690679624777724	1.140235913279449	0.5445244048749197
7999000	-6527.0904553167065	-6523.839066687639	-3.2513886290671747	-6523.839066687639	1.0351407794423257	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.02223540090687808	1.003961316076044	5.24648984237094E-4	0.023106985354740782	-3.463820028724732	0.5607915399482581	0.6309830362710039
8000000	-6527.694775086095	-6523.390907388709	-4.303867697386958	-6523.390907388709	1.0291841870892442	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.15034855177499565	1.0257277857821376	0.0187925223543361	0.13821583604822754	-3.300887544396853	1.0895716498412888	0.6073097971985372
8001000	-6527.058967796313	-6523.229363822833	-3.8296039734793315	-6523.229363822833	1.009314930018084	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.03448829105989621	1.0065920122015215	5.206730905616476E-4	0.022575612797422477	-3.8078660294091105	1.9359020792933492	0.3740931974848482
8002000	-6529.538985164974	-6526.054946494542	-3.484038670432664	-6526.054946494542	0.945997547009751	1.109026469838387	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.06645074966360669	1.0654433793366684	0.004458033628292641	0.06482385062068984	-3.0766581757212905	0.7026508302167395	0.5231275516495513
8003000	-6527.731758929711	-6523.396225036022	-4.33553389368862	-6523.396225036022	1.184740670712713	0.946046944799362	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.12227656013332476	0.9311845640545454	0.010364234850831981	0.10533058847845882	-3.560873995226021	1.2357636753988421	0.20953895595178057
8004000	-6527.677691216678	-6522.07422694725	-5.603464269427714	-6522.07422694725	0.9945221505097492	0.946046944799362	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.109861428713563	0.9801376730918322	0.010278496846477407	0.10460006230777558	-4.910606196502766	1.9662458799956426	0.6328224071529495
8005000	-6526.84574991212	-6523.329309835843	-3.5164400762768	-6523.329309835843	1.038811927674627	0.946046944799362	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.017160435551908982	0.9980881263217358	3.4702452552798943E-4	0.0185730416761485	-3.9211030934791484	1.9302812515077223	0.36367763892846194
8006000	-6528.970347989704	-6525.825264760399	-3.1450832293058792	-6525.825264760399	0.9938247716554436	0.946046944799362	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.03876736633584663	1.0145273931795973	0.0019807853815416564	0.0446021265607507	-3.117955522741803	0.7399167979998409	0.5241634491984188
8007000	-6528.470800403023	-6524.089367450436	-4.381432952586419	-6524.089367450436	1.1027968825325016	0.9180647382460537	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.00610105288498388	0.9978475176642487	1.392898009324223E-5	0.0037426421374978885	-5.300629747498904	2.186059582382042	0.5391918634156363
8008000	-6526.8369935391975	-6523.756977377023	-3.080016162174683	-6523.756977377023	0.8911636894334795	0.9180647382460537	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	0.04733205759825308	0.9849796976362131	5.677302057406448E-4	0.024128387298115502	-2.9480164668933506	2.207972610156867	0.040743729391214595
8009000	-6528.05591919454	-6526.379241463722	-1.6766777308184069	-6526.379241463722	1.0952562263165575	0.9180647382460537	0.24900698677961058	0.25492570664004854	0.25860013724378483	0.23746716933655754	5.108171692831191E-4	1.0002665809460323	3.8933692448335626E-7	6.239123855266414E-4	-3.7523988200158094	1.8231426454103574	0.3170751808257232
8010000	-6531.574532355432	-6528.1593197608645	-3.415212594567371	-6528.1593197608645	0.926215646234962	0.9180647382460537	0.24900698677961058	0.25492570664004854	0.2557370246796122	0.2403302819007302	0.08341982188337503	1.025457232694463	0.00544501039002982	0.07202463968713732	-2.9278097528045612	0.9157171233208024	0.4116124147915969
8011000	-6525.8612476069	-6522.664882593919	-3.1963650129812073	-6522.664882593919	0.9308384918022271	0.9180647382460537	0.246571023750068	0.25492570664004854	0.2557370246796122	0.24276624493027277	0.04113601998091601	1.0023793198662825	0.0012142787953407284	0.0348105350170589	-3.145185372995708	0.38575188031121693	0.7949177125924987
8012000	-6534.984040722258	-6529.205111265278	-5.778929456980167	-6529.205111265278	1.2650733684462556	0.9180647382460537	0.246571023750068	0.25492570664004854	0.2557370246796122	0.24276624493027277	0.0726683857588808	1.0138408106710697	0.0025052039217735556	0.04890442166576751	-5.3832048778895345	1.153472536216581	0.7949177125924987
8013000	-6528.121569543187	-6524.284453030807	-3.8371165123811664	-6524.284453030807	1.0748759926444023	0.9682578578654867	0.246571023750068	0.25492570664004854	0.25331120659609774	0.24519206301378718	0.060690026790576106	0.9870652824577992	0.00125669729802018	0.03606380048395544	-3.538530237149706	1.0604386136598205	0.6467650480646926
8014000	-6526.8105085853285	-6523.0428483625265	-3.767660222801865	-6523.0428483625265	0.9447917753636443	0.9682578578654867	0.246571023750068	0.25492570664004854	0.25331120659609774	0.24519206301378718	0.13460090343228745	0.9871167626720776	0.0059003923313074936	0.07859042969719378	-2.908814715860882	1.7451522248013056	0.048211243329265574
8015000	-6522.28650706279	-6521.369801209272	-0.9167058535187032	-6521.369801209272	0.9397576261917675	0.9682578578654867	0.2618024134974981	0.23969431689261841	0.25331120659609774	0.24519206301378718	7.023396065942459E-4	0.9994412894191481	4.877678530331107E-7	6.986378755855567E-4	-2.8281742727173373	1.390305102537137	0.041153666791718696
8016000	-6524.704966905563	-6522.374010942927	-2.330955962636211	-6522.374010942927	1.0118800167335311	0.9682578578654867	0.2618024134974981	0.23969431689261841	0.25331120659609774	0.24519206301378718	0.006998687200996527	1.0004286214794926	3.328460382043043E-5	0.005770557035232908	-3.1674498833614764	1.0573314265755922	0.5403479612146623
8017000	-6527.120143289238	-6523.467209505151	-3.6529337840862555	-6523.467209505151	0.9747776304590662	0.9682578578654867	0.2618024134974981	0.23969431689261841	0.25331120659609774	0.24519206301378718	0.041413487010575296	0.9913814974532187	0.001202336026597713	0.035012593563537336	-3.5807752163706463	1.97081963695212	0.2766222965866983
8018000	-6524.015461966807	-6521.221526303923	-2.793935662884189	-6521.221526303923	0.999081371073564	0.9682578578654867	0.2618024134974981	0.23969431689261841	0.25331120659609774	0.24519206301378718	0.00984169381555489	0.9966153921783516	9.581993645485557E-5	0.009819855885683775	-3.4660324351467726	1.984950668886267	0.25376455177829227
8019000	-6526.66337324292	-6523.158392953503	-3.5049802894173254	-6523.158392953503	0.9416493111651425	0.9682578578654867	0.2618024134974981	0.23969431689261841	0.25331120659609774	0.24519206301378718	0.021192365208089627	1.0101407906640476	2.0046366267216682E-4	0.013975203648824014	-3.794222625997445	1.53187647645616	0.6267835755794869
8020000	-6530.366730343996	-6527.726898471819	-2.639831872176642	-6527.726898471819	0.8313053330952327	0.9682578578654867	0.2618024134974981	0.23969431689261841	0.24730940198221513	0.25119386762766976	0.045119413422298915	0.9936630428057012	0.0021122363946382144	0.04567448236183765	-2.5185103410881085	1.4075805918774873	0.004494479798451451
8021000	-6527.818389477838	-6523.638331048296	-4.180058429541351	-6523.638331048296	0.8336721932510907	0.9682578578654867	0.2618024134974981	0.23969431689261841	0.24730940198221513	0.25119386762766976	0.3324880808904394	1.2332163688597528	0.15338984898110464	0.34417769901331996	-2.3867129546853185	2.594248890745216	0.13437223330300185
8022000	-6527.325903338034	-6522.956056352411	-4.369846985623061	-6522.956056352411	0.9835452371671561	0.8913950382046921	0.2618024134974981	0.23969431689261841	0.23979193536908666	0.25871133424079823	0.25513525974903156	1.0459980401137252	0.10287028443931091	0.3279730508267881	-2.9268466485803186	1.5683000194599197	0.37474541950306395
8023000	-6527.553246589557	-6523.256199902915	-4.2970466866414885	-6523.256199902915	0.9702488531178812	0.8913950382046921	0.2618024134974981	0.23969431689261841	0.23979193536908666	0.25871133424079823	0.15422453308870868	0.9988206845034922	0.0147090051650363	0.1252817133184424	-3.3500378524277337	1.5301286766931832	0.4677922477691188
8024000	-6527.87975325403	-6524.065562936657	-3.8141903173723413	-6524.065562936657	1.01849393389982	0.8913950382046921	0.2637369232819965	0.23969431689261841	0.23785742558458828	0.25871133424079823	0.06983075966046988	1.034070219265926	0.005367859589652374	0.07191276094089931	-3.452956452765384	1.4007148938319602	0.5678675644368955
